Bridge_Type,BRIDGE,NAME,District_Label,DIST,County_Name,CO,CITY,RTE,PM,YRBLT,Age,Decade_Built,LAT,LON,LENG,MAINSPANS,APPSPANS,DECKWIDTH,DESIGN_MAIN,MATERIAL_MAIN,FAC,LOC,INTERSEC,DATA_EXTRACTED,X,Y,OBJECTID
Local,57C0467,GROSSMONT CENTER DRIVE OH,District 11,11,San Diego,SD,LA MESA,00000,0.0,1961.0,65.0,1960,32.78171111,-117.01151111,57.3,2.0,0.0,18.3,02: Stringer/Multi-Beam,5: Prestress Conc,GROSSMONT CENTR DR,160 FT S/O FLETCHER PKWY,MTDB LRT & SDIV RR,2024/03/12 09:19:32+00,-13025663.1563,3866366.1112,38005
Local,57C0468,MURRAY DRIVE OH,District 11,11,San Diego,SD,LA MESA,00000,0.0,1988.0,38.0,1980,32.77976667,-116.98928056,20.1,1.0,0.0,14.6,05: Box Beam Or Gdr - Mu,1: Concrete,MURRAY DRIVE,AT INT. OF WATER ST,MTDB LRT & SDIV RR,2024/03/12 09:19:32+00,-13023188.4618,3866108.6568,38006
Local,57C0470,GILMAN DRIVE UC (LAJOLLA VLG DR),District 11,11,San Diego,SD,SAN DIEGO,00000,0.0,1968.0,58.0,1960,32.87155278,-117.23830278,57.6,2.0,0.0,29.7,05: Box Beam Or Gdr - Mu,2: Concrete Cont,LA JOLLA VILLAGE D,0.5 MI W/O I-5,GILMAN DRIVE,2024/03/12 09:19:32+00,-13050909.4943,3878267.7603,38007
Local,57C0471,JAMACHA DITCH (68TH ST),District 11,11,San Diego,SD,SAN DIEGO,00000,0.0,1979.0,47.0,1970,32.71001944,-117.05088611,8.5,2.0,0.0,15.7,19: Culvert,1: Concrete,68 TH ST,420 FT S/O IMPERIAL AVE,JAMACHA DITCH,2024/03/12 09:19:32+00,-13030046.3614,3856877.4764,38008
Local,57C0472,SAN DIEGO RIVER (WARD ROAD),District 11,11,San Diego,SD,SAN DIEGO,00000,0.0,1985.0,41.0,1980,32.78015556,-117.11031944,29.6,3.0,0.0,23.4,01: Slab,2: Concrete Cont,WARD ROAD,20FT N/O CAMINO DEL RIO N,SAN DIEGO RIVER,2024/03/12 09:19:32+00,-13036662.4515,3866160.1464,38009
Local,57C0476,KEYS CANYON (OLD US-395),District 11,11,San Diego,SD,00000,00000,0.0,1947.0,79.0,1940,33.31915833,-117.160075,48.5,3.0,0.0,9.7,02: Stringer/Multi-Beam,4: Steel Cont,OLD HIGHWAY 395,0.6 MI S/O ROUTE 76,KEYS CANYON,2024/03/12 09:19:32+00,-13042201.22,3937744.5657,38010
Local,57C0478,SAN VICENTE CRK (WILDCAT CYN RD),District 11,11,San Diego,SD,00000,00000,0.0,1984.0,42.0,1980,32.99627778,-116.84360278,39.6,2.0,0.0,13.3,05: Box Beam Or Gdr - Mu,2: Concrete Cont,WILDCAT CANYON RD,550 FT S/O SAN VICENTE RD,SAN VICENTE CREEK,2024/03/12 09:19:32+00,-13006971.6847,3894810.5496,38011
Local,57C0487,WASHINGTON CHNL (CLAYDELLE AVE),District 11,11,San Diego,SD,EL CAJON,00000,0.0,1959.0,67.0,1950,32.79435833,-116.95873056,6.7,2.0,0.0,20.4,19: Culvert,1: Concrete,CLAYDELLE AVE,175FT S/OF MAIN ST,WASHINGTON CHANNEL,2024/03/12 09:19:32+00,-13019787.6509,3868040.807,38012
Local,57C0490,WASHINGTON CHNL (LINCOLN AVE),District 11,11,San Diego,SD,EL CAJON,00000,0.0,1969.0,57.0,1960,32.79299722,-116.9536,9.1,2.0,0.0,20.5,19: Culvert,1: Concrete,LINCOLN AVE,0.11MI S/O OF MAIN ST,WASHINGTON CHANNEL,2024/03/12 09:19:32+00,-13019216.5198,3867860.5626,38013
Local,57C0491,WASHINGTON CHNL (LEXINGTON AVE),District 11,11,San Diego,SD,EL CAJON,00000,0.0,1975.0,51.0,1970,32.79264444,-116.95316944,9.4,2.0,0.0,20.3,19: Culvert,1: Concrete,LEXINGTON AVE,100FT E/O LINCOLN AVE,WASHINGTON CHANNEL,2024/03/12 09:19:32+00,-13019168.5906,3867813.8466,38014
Local,57C0492,WASHINGTON CHNL (ANZA ST),District 11,11,San Diego,SD,EL CAJON,00000,0.0,1971.0,55.0,1970,32.78933889,-116.94815833,7.6,2.0,0.0,20.4,19: Culvert,1: Concrete,ANZA ST,0.37MI S/O MAIN ST,WASHINGTON CHANNEL,2024/03/12 09:19:32+00,-13018610.7561,3867376.1235,38015
Local,57C0498,SWEETWATER RIV TRIB (BONITA RD),District 11,11,San Diego,SD,00000,00000,0.0,1972.0,54.0,1970,32.666925,-117.02303889,12.2,3.0,0.0,18.3,19: Culvert,1: Concrete,BONITA RD,0.1MI S/O CENTRAL AVE,SWEETWATER RIV TRIBUTARY,2024/03/12 09:19:32+00,-13026946.422,3851177.4509,38016
Local,57C0499,TELEGRAPH CYN CHNL (CREST DR),District 11,11,San Diego,SD,CHULA VISTA,00000,0.0,1979.0,47.0,1970,32.62813056,-117.03661389,7.3,2.0,0.0,21.9,19: Culvert,2: Concrete Cont,CREST DRIVE,20 FT N/O TELEGRAPH CYN,TELEGRAPH CANYON CHANNEL,2024/03/12 09:19:32+00,-13028457.584,3846048.529,38017
Local,57C0500,TELEGRAPH CYN CHNL (PASEO DEL REY),District 11,11,San Diego,SD,CHULA VISTA,00000,0.0,1978.0,48.0,1970,32.627575,-117.03409167,10.1,3.0,0.0,23.4,19: Culvert,2: Concrete Cont,PASEO DEL REY,30 FT N/O TELEGRAPH CYN,TELEGRAPH CANYON CHANNEL,2024/03/12 09:19:32+00,-13028176.8115,3845975.0965,38018
Local,57C0501,TELEGRAPH CYN CHNL (PASEO LADERA),District 11,11,San Diego,SD,CHULA VISTA,00000,0.0,1977.0,49.0,1970,32.62366111,-117.02050556,10.4,3.0,0.0,0.0,19: Culvert,2: Concrete Cont,PASEO LADERA,50 FT N/O TELEGRAPH CYN,TELEGRAPH CANYON CHANNEL,2024/03/12 09:19:32+00,-13026664.4123,3845457.7774,38019
Local,57C0502,MOOSA CANYON CRK (OLD 395),District 11,11,San Diego,SD,00000,00000,0.0,1943.0,83.0,1940,33.25413889,-117.15403611,19.2,5.0,0.0,0.0,19: Culvert,8: Masonry,OLD HIGHWAY 395,450FT N/O GOPHER CYN RD,MOOSA CANYON CREEK,2024/03/12 09:19:32+00,-13041528.9734,3929086.0803,38020
Local,57C0504,SWEETWATER RIV TRIB (LOMA DEL SOL),District 11,11,San Diego,SD,00000,00000,0.0,1977.0,49.0,1970,32.67596944,-117.00760278,8.8,3.0,0.0,14.6,19: Culvert,1: Concrete,LOMA DEL SOL DR,240FT S/O SAN MIGUEL RD,SWEETWATER RIV TRIBUTARY,2024/03/12 09:19:32+00,-13025228.0818,3852373.5155,38021
Local,57C0505,TELEGRAPH CYN CHNL (NACION AVE),District 11,11,San Diego,SD,CHULA VISTA,00000,0.0,1977.0,49.0,1970,32.629275,-117.0471,7.0,2.0,0.0,24.0,19: Culvert,2: Concrete Cont,NACION AVE,75 FT N/O TELEGRAPH CYN,TELEGRAPH CANYON CHANNEL,2024/03/12 09:19:32+00,-13029624.8927,3846199.8014,38022
Local,57C0506,TELEGRAPH CYN CHNL (CAMINO ENTRADA),District 11,11,San Diego,SD,CHULA VISTA,00000,0.0,1977.0,49.0,1970,32.62820833,-117.05480833,6.7,2.0,0.0,16.8,19: Culvert,2: Concrete Cont,CAMINO ENTRADA,40 FT N/O TELEGRAPH CYN,TELEGRAPH CANYON CHANNEL,2024/03/12 09:19:32+00,-13030482.9806,3846058.8095,38023
Local,57C0507,TELEGRAPH CYN CHNL (TELEGRAPH CYN RD),District 11,11,San Diego,SD,CHULA VISTA,00000,0.0,1977.0,49.0,1970,32.62829722,-117.05645,13.7,2.0,0.0,18.5,19: Culvert,2: Concrete Cont,TELEGRAPH CANYN RD,0.25 MI E/O HILLTOP DR,TELEGRAPH CANYON CHANNEL,2024/03/12 09:19:32+00,-13030665.7301,3846070.5587,38024
Local,57C0508,TELEGRAPH CYN CHNL (HILLTOP RD),District 11,11,San Diego,SD,CHULA VISTA,00000,0.0,1977.0,49.0,1970,32.62796389,-117.06047222,10.7,3.0,0.0,24.4,19: Culvert,2: Concrete Cont,HILLTOP DR,AT TELEGRAPH CYN RD,TELEGRAPH CANYON CHANNEL,2024/03/12 09:19:32+00,-13031113.4819,3846026.4991,38025
Local,57C0509,OTAY RIVER TRIB. (ORANGE AVE),District 11,11,San Diego,SD,CHULA VISTA,00000,0.0,1980.0,46.0,1980,32.60167222,-117.06425,12.8,3.0,0.0,25.7,19: Culvert,2: Concrete Cont,ORANGE AVE,60 FT E/O THIRD AVE,OTAY RIVER TRIBUTARY,2024/03/12 09:19:32+00,-13031534.0222,3842551.8104,38026
Local,57C0510,SANTA MARGARITA RVR (SANDIA CRK RD),District 11,11,San Diego,SD,00000,00000,0.0,1980.0,46.0,1980,33.41378056,-117.24139444,32.3,10.0,0.0,9.1,19: Culvert,1: Concrete,SANDIA CREEK DR,1.2MI N/O DELUZ RD,SANTA MARGARITA RIVER,2024/03/12 09:19:32+00,-13051253.6615,3950356.732,38027
Local,57C0511,S. FORK MOOSA CRK (L. WELK DR),District 11,11,San Diego,SD,00000,00000,0.0,1966.0,60.0,1960,33.23268056,-117.14428056,29.6,9.0,0.0,25.6,19: Culvert,1: Concrete,LAWRENCE WELK DR,250 FT E/O CHAMPAGNE BLVD,SOUTH FORK MOOSA CREEK,2024/03/12 09:19:32+00,-13040442.9896,3926229.9396,38028
Local,57C0512,SAN LUIS REY RIVER TRIBUTARY,District 11,11,San Diego,SD,00000,00000,0.0,1980.0,46.0,1980,33.30686389,-117.22081389,7.6,3.0,0.0,0.0,19: Culvert,2: Concrete Cont,LA CANADA RD,50 FT E/O LAKE SYCAMORE,SAN LUIS REY RIVER TRIB,2024/03/12 09:19:32+00,-13048962.6433,3936106.8485,38029
Local,57C0514,AQUA HEDIONDA CREEK (OLEANDER AVE),District 11,11,San Diego,SD,00000,00000,0.0,1978.0,48.0,1970,33.1563,-117.21486111,17.1,4.0,0.0,9.8,19: Culvert,1: Concrete,OLEANDER AVE,45FT E/O MIMOSA AVE,AQUA HEDIONDA CREEK,2024/03/12 09:19:32+00,-13048299.9817,3916069.2378,38030
Local,57C0515,SAN VICENTE CREEK (VISTA VICENTE DR),District 11,11,San Diego,SD,00000,00000,0.0,1975.0,51.0,1970,33.00449167,-116.81918611,22.9,5.0,0.0,0.0,19: Culvert,2: Concrete Cont,VISTA VICENTE DR,400 FT S/O SAN VICENTE RD,SAN VICENTE CREEK,2024/03/12 09:19:32+00,-13004253.6334,3895900.8111,38031
Local,57C0516,SAN VICENTE CREEK (COPE RD),District 11,11,San Diego,SD,00000,00000,0.0,1977.0,49.0,1970,33.00337222,-116.77565,8.2,3.0,0.0,0.0,19: Culvert,2: Concrete Cont,COPE RD,50 FT S/O RAMONA OAKS RD,SAN VICENTE CREEK,2024/03/12 09:19:32+00,-12999407.2147,3895752.2172,38032
Local,57C0517,SAN VICENTE CREEK (AVENEL LANE),District 11,11,San Diego,SD,00000,00000,0.0,1977.0,49.0,1970,33.00558056,-116.782425,8.2,3.0,0.0,0.0,19: Culvert,2: Concrete Cont,AVENEL LANE,100 FT S/O RAMONA OAKS RD,SAN VICENTE CREEK,2024/03/12 09:19:32+00,-13000161.4045,3896045.3515,38033
Local,57C0518,SAN VICENTE CRK TRIB (ARENA DR),District 11,11,San Diego,SD,00000,00000,0.0,1975.0,51.0,1970,33.00780278,-116.82078056,6.7,2.0,0.0,19.5,19: Culvert,2: Concrete Cont,ARENA DR,0.2MI E/O SAN VICENTE RD,SAN VICENTE CREEK TRIB,2024/03/12 09:19:32+00,-13004431.1262,3896340.3364,38034
Local,57C0519,N. BR. SAN MARCOS CRK (OLIVE ST),District 11,11,San Diego,SD,SAN MARCOS,00000,0.0,1960.0,66.0,1960,33.17965833,-117.15257222,8.2,3.0,0.0,8.7,19: Culvert,7: Wood Or Timber,OLIVE ST,10 FT W/O SYCAMORE DR,N FORK SAN MARCOS CREEK,2024/03/12 09:19:32+00,-13041366.0133,3919175.5945,38035
Local,57C0520,LOS COCHES CREEK (LAKEVIEW RD),District 11,11,San Diego,SD,00000,00000,0.0,1980.0,46.0,1980,32.83919722,-116.90514167,11.9,3.0,0.0,14.4,19: Culvert,2: Concrete Cont,LAKEVIEW ROAD,0.3 MI N/O LOS COCHES RD,LOS COCHES CREEK,2024/03/12 09:19:32+00,-13013822.1624,3873980.1175,38036
Local,57C0521,RIO CAMINO STM DRN (RIVERSIDE DR),District 11,11,San Diego,SD,00000,00000,0.0,1973.0,53.0,1970,32.86311667,-116.94072778,11.0,3.0,0.0,30.0,19: Culvert,2: Concrete Cont,RIVERSIDE DR,0.5 MI W/O LAKESIDE AVE,RIO CAMINO STORM DRAIN,2024/03/12 09:19:32+00,-13017783.591,3877149.6877,38037
Local,57C0522,CHOLLAS CREEK (EUCLID AVE),District 11,11,San Diego,SD,SAN DIEGO,00000,0.0,1983.0,43.0,1980,32.73590556,-117.08755278,7.9,2.0,0.0,0.0,19: Culvert,3: Steel,EUCLID AVE,0.2 MI E/O HOME AVE,CHOLLAS CREEK,2024/03/12 09:19:32+00,-13034128.077,3860302.71,38038
Local,57C0523,SAN DIEGO RVR (CARLTON HILL BLVD),District 11,11,San Diego,SD,SANTEE,00000,0.0,1978.0,48.0,1970,32.84258889,-116.99704722,152.4,12.0,0.0,23.2,01: Slab,2: Concrete Cont,CARLTON HILL BLVD,0.2MI N/O MISSION GORGE,SAN DIEGO RIVER,2024/03/12 09:19:32+00,-13024053.0437,3874429.4954,38039
Local,57C0524,FORESTER CRK (BRADLEY/MARSHALL),District 11,11,San Diego,SD,EL CAJON,00000,0.0,1970.0,56.0,1970,32.81663889,-116.97555,22.3,4.0,0.0,39.3,19: Culvert,1: Concrete,BRADLEY AVE,INT. BRADLEY & MARSHALL,FORESTER CREEK,2024/03/12 09:19:32+00,-13021659.9833,3870991.6903,38040
Local,57C0525,ROSE CANYON CRK (GRAND AVE),District 11,11,San Diego,SD,SAN DIEGO,00000,0.0,1956.0,70.0,1950,32.80167778,-117.22231111,47.5,3.0,1.0,29.6,05: Box Beam Or Gdr - Mu,2: Concrete Cont,GRAND AVE,0.4 MI W/O MISSION BAY DR,ROSE CANYON CREEK,2024/03/12 09:19:32+00,-13049129.3091,3869010.1263,38041
Local,57C0526,SAN CLEMENTE CYN CRK (REGENTS RD),District 11,11,San Diego,SD,SAN DIEGO,00000,0.0,1961.0,65.0,1960,32.84101667,-117.216575,33.8,5.0,0.0,27.8,01: Slab,2: Concrete Cont,REGENTS ROAD,200 FT S/O RTE SR 52,SAN CLEMENTE CANYON CRK,2024/03/12 09:19:32+00,-13048490.7685,3874221.1804,38042
Local,57C0530,ORANGE AVE OC (54TH ST),District 11,11,San Diego,SD,SAN DIEGO,00000,0.0,1957.0,69.0,1950,32.75308889,-117.07959722,27.4,1.0,0.0,16.2,05: Box Beam Or Gdr - Mu,1: Concrete,ORANGE AVE,0.3 MI S/O EL CAJON BLVD,54TH STREET,2024/03/12 09:19:32+00,-13033242.4686,3862576.9471,38043
Local,57C0531,MOOSA CYN CRK (CAMINO DEL REY),District 11,11,San Diego,SD,00000,00000,0.0,1983.0,43.0,1980,33.27731389,-117.18750556,48.2,2.0,0.0,13.0,05: Box Beam Or Gdr - Mu,2: Concrete Cont,CAMINO DEL REY,2.1 MI E/O W LILAC RD,MOOSA CANYON CREEK,2024/03/12 09:19:32+00,-13045254.7757,3932171.5003,38044
Local,57C0532,LOMA ALTA CREEK (CROUCH ST),District 11,11,San Diego,SD,OCEANSIDE,00000,0.0,1965.0,61.0,1960,33.19505556,-117.35276944,12.2,3.0,0.0,20.7,19: Culvert,1: Concrete,CROUCH ST,110FT S/O OCEANSIDE BLVD,LOMA ALTA CREEK,2024/03/12 09:19:32+00,-13063651.8701,3921223.6774,38045
Local,57C0533,FORESTER CREEK (PROSPECT AVE),District 11,11,San Diego,SD,SANTEE,00000,0.0,1970.0,56.0,1970,32.83138056,-116.9859,36.0,3.0,0.0,23.8,04: Tee Beam,2: Concrete Cont,PROSPECT AVE,0.1MI W/O CUYAMACA ST,FORESTER CREEK,2024/03/12 09:19:32+00,-13022812.1404,3872944.5142,38046
Local,57C0534,BROADWAY-W CHNL (MARSHALL AVE),District 11,11,San Diego,SD,00000,00000,0.0,1974.0,52.0,1970,32.8183,-116.97571667,19.5,4.0,0.0,38.1,19: Culvert,2: Concrete Cont,MARSHALL AVE,0.1 MI N/O BRADLEY AVE,FORESTER CREEK TRIBUTARY,2024/03/12 09:19:32+00,-13021678.5366,3871211.721,38047
Local,57C0535,FORESTER CRK (VERNON WAY),District 11,11,San Diego,SD,EL CAJON,00000,0.0,1968.0,58.0,1960,32.81194167,-116.97355278,15.2,4.0,0.0,18.3,19: Culvert,1: Concrete,VERNON WAY,0.13MI E/O MARSHALL AVE,FORESTER CREEK,2024/03/12 09:19:32+00,-13021437.6535,3870369.5189,38048
Local,57C0538,FANITA CREEK (PROSPECT AVE),District 11,11,San Diego,SD,SANTEE,00000,0.0,1978.0,48.0,1970,32.83373333,-117.00010278,7.3,2.0,0.0,20.7,19: Culvert,1: Concrete,PROSPECT AVE,"150FT E/O FANITA DR.,",FANITA CREEK,2024/03/12 09:19:32+00,-13024393.1867,3873256.2158,38049
Local,57C0540,SAN LUIS REY RVR (COLLEGE BLVD),District 11,11,San Diego,SD,OCEANSIDE,00000,0.0,1983.0,43.0,1980,33.25055278,-117.29973889,203.0,6.0,0.0,23.7,05: Box Beam Or Gdr - Mu,6: Prstr Conc Cont,COLLEGE BLVD,0.67MI N/O SR-76,SAN LUIS REY RIVER,2024/03/12 09:19:32+00,-13057748.5351,3928608.7131,38050
Local,57C0541,EL CAJON BLVD OH,District 11,11,San Diego,SD,EL CAJON,00000,0.0,1986.0,40.0,1980,32.77946389,-116.98635833,68.3,3.0,0.0,13.7,05: Box Beam Or Gdr - Mu,6: Prstr Conc Cont,EL CAJON BLVD,20FT E/O MURRAY DR,MTDB LRT & SDIV RR,2024/03/12 09:19:32+00,-13022863.1613,3866068.5679,38051
Local,57C0542,HARRIS PLANT RD OC (KEARNY VILLA RD),District 11,11,San Diego,SD,SAN DIEGO,00000,0.0,1968.0,58.0,1960,32.86046111,-117.11727778,60.0,2.0,0.0,12.8,02: Stringer/Multi-Beam,5: Prestress Conc,HARRIS PLANT RD,0.15MI N/O SR 163,KEARNY VILLA RD,2024/03/12 09:19:32+00,-13037437.0505,3876797.756,38052
Local,57C0543,SAN CLEMENTE CYN (KEARNY VILLA RD),District 11,11,San Diego,SD,SAN DIEGO,00000,0.0,1949.0,77.0,1940,32.86881667,-117.11640556,47.2,6.0,0.0,30.0,04: Tee Beam,2: Concrete Cont,KEARNY VILLA RD,0.92MI N/O SR163,SAN CLEMENTE CANYON,2024/03/12 09:19:32+00,-13037339.9552,3877905.1207,38053
Local,57C0544,LINDA VISTA WASH (KEARNY VILLA RD),District 11,11,San Diego,SD,SAN DIEGO,00000,0.0,1948.0,78.0,1940,32.87990556,-117.11610833,7.6,3.0,0.0,37.0,01: Slab,2: Concrete Cont,KEARNY VILLA RD,1.7MI N/O SR 163,LINDA VISTA WASH,2024/03/12 09:19:32+00,-13037306.8686,3879374.8961,38054
Local,57C0545,MIRAMAR WAY OC (KEARNY VILLA RD),District 11,11,San Diego,SD,SAN DIEGO,00000,0.0,1970.0,56.0,1970,32.88049444,-117.11705278,89.6,3.0,0.0,14.3,02: Stringer/Multi-Beam,6: Prstr Conc Cont,MIRAMAR WAY,1.75MI N/O RTE 163,KEARNY VILLA RD,2024/03/12 09:19:32+00,-13037412.0037,3879452.9553,38055
Local,57C0546,ESCONDIDO CRK (AUTO PKWY),District 11,11,San Diego,SD,ESCONDIDO,00000,0.0,1982.0,44.0,1980,33.11360833,-117.10431389,35.7,1.0,0.0,23.2,02: Stringer/Multi-Beam,5: Prestress Conc,AUTO PARKWAY,0.1M W/O W. VALLEY PKWY,ESCONDIDO CREEK,2024/03/12 09:19:32+00,-13035993.9187,3910393.9359,38056
Local,57C0547,INDIAN SPRING F.C. CHNL (AUTO PK S),District 11,11,San Diego,SD,ESCONDIDO,00000,0.0,1982.0,44.0,1980,33.11443056,-117.10731944,11.6,1.0,0.0,14.6,04: Tee Beam,5: Prestress Conc,AUTO PARKWAY SOUTH,.3 MI N/O VALLEY PARKWAY,INDIAN SP FLD CNTRL CHAN,2024/03/12 09:19:32+00,-13036328.4956,3910503.2136,38057
Local,57C0548,INDIAN SPRING F.C. CHNL (AUTO PK N),District 11,11,San Diego,SD,ESCONDIDO,00000,0.0,1982.0,44.0,1980,33.11691667,-117.107675,11.6,1.0,0.0,14.6,04: Tee Beam,5: Prestress Conc,AUTO PARKWAY NORTH,.5 MI N/O VALLEY PARKWAY,INDIAN SP FLD CNTRL CHAN,2024/03/12 09:19:32+00,-13036368.076,3910833.6373,38058
Local,57C0549,SAN LUIS REY DOWNS GOLF CLUB,District 11,11,San Diego,SD,00000,00000,0.0,1981.0,45.0,1980,33.28991944,-117.2168,6.7,2.0,0.0,12.8,19: Culvert,2: Concrete Cont,CAMINO DEL REY,100' W OF W LILAC RD,SAN LUIS REY RIVER TRIB,2024/03/12 09:19:32+00,-13048515.819,3933850.0935,38059
Local,57C0550,SAN DIEGO RIVER (ASHWOOD ST),District 11,11,San Diego,SD,00000,00000,0.0,1981.0,45.0,1980,32.87192222,-116.91372778,8.2,4.0,0.0,0.0,19: Culvert,3: Steel,ASHWOOD ST,0.66 MI N/O MAPLE VIEW,SAN DIEGO RIVER,2024/03/12 09:19:32+00,-13014777.9643,3878316.7289,38060
Local,57C0553,SWEETWATER RIVER (STEELE CYN RD),District 11,11,San Diego,SD,00000,00000,0.0,1988.0,38.0,1980,32.74369167,-116.91635833,150.9,15.0,0.0,12.2,01: Slab,2: Concrete Cont,STEELE CANYON RD,200FT S/O WILLOW GLEN RD,SWEETWATER RIVER,2024/03/12 09:19:32+00,-13015070.7954,3861333.1589,38061
Local,57C0555,SAN VICENTE CRK (VIGILANTE RD),District 11,11,San Diego,SD,00000,00000,0.0,1982.0,44.0,1980,32.90117778,-116.93134167,17.0,5.0,0.0,8.5,19: Culvert,2: Concrete Cont,VIGILANTE RD,0.6 MI S/E OF SR-67,SAN VICENTE CREEK,2024/03/12 09:19:32+00,-13016738.734,3882194.936,38062
Local,57C0558,SWITZER CREEK (PERSHING DR),District 11,11,San Diego,SD,SAN DIEGO,00000,0.0,1986.0,40.0,1980,32.72194444,-117.14326389,14.3,1.0,0.0,27.9,01: Slab,5: Prestress Conc,PERSHING DRIVE,220 FT S/O 26TH ST,SWITZER CREEK,2024/03/12 09:19:32+00,-13040329.8105,3858455.2607,38063
Local,57C0559,SAN LUIS REY RVR (FOUSSAT ST),District 11,11,San Diego,SD,OCEANSIDE,00000,0.0,1984.0,42.0,1980,33.2229,-117.34431111,189.9,15.0,0.0,12.9,01: Slab,2: Concrete Cont,FOUSSAT ST,0.33MI N/O SR-76,SAN LUIS REY RIVER,2024/03/12 09:19:32+00,-13062710.2928,3924928.3621,38064
Local,57C0565,COUNTY DITCH (MAIN ST),District 11,11,San Diego,SD,EL CAJON,00000,0.0,1954.0,72.0,1950,32.79485556,-116.96855833,11.6,4.0,0.0,25.4,19: Culvert,1: Concrete,WEST MAIN ST.,180FT W/O EL CAJON BLVD,COUNTY DITCH,2024/03/12 09:19:32+00,-13020881.6742,3868106.6521,38065
Local,57C0566,SAN MARCOS CREEK (DISCOVERY ST),District 11,11,San Diego,SD,00000,00000,0.0,1967.0,59.0,1960,33.13044722,-117.20028333,26.2,3.0,0.0,12.2,01: Slab,2: Concrete Cont,DISCOVERY ST,300FT S/O SAN MARCOS BLVD,SAN MARCOS CREEK,2024/03/12 09:19:32+00,-13046677.1904,3912632.1172,38066
Local,57C0567,SAN DIEGUITO RESERVOIR TRIB (EL CAMINO DEL NORTE),District 11,11,San Diego,SD,00000,00000,0.0,1981.0,45.0,1980,33.04353056,-117.18946111,17.1,10.0,0.0,19.8,19: Culvert,1: Concrete,EL CAMINO DEL NRTE,2.8M E/O RANCHO SANTA FE,SAN DIEGUITO RSRVR TRIB,2024/03/12 09:19:32+00,-13045472.4653,3901083.9802,38067
Local,57C0568,SAN DIEGUITO RIVER TRIB (EL APAJO),District 11,11,San Diego,SD,00000,00000,0.0,1981.0,45.0,1980,32.99621111,-117.19212778,8.5,2.0,0.0,0.0,19: Culvert,1: Concrete,EL APAJO,20FT N/O SAN DIEGUITO RD,SAN DIEGUITO RIVER TRIB,2024/03/12 09:19:32+00,-13045769.3169,3894801.6986,38068
Local,57C0569,COPPER CREEK (LONE JACK RD),District 11,11,San Diego,SD,ENCINITAS,00000,0.0,1980.0,46.0,1980,33.059225,-117.21592222,9.1,2.0,0.0,16.2,19: Culvert,1: Concrete,LONE JACK RD,1.36M E/O RANCHO SANTA FE,COPPER CREEK,2024/03/12 09:19:32+00,-13048418.1033,3903168.37,38069
Local,57C0570,SAN VICENTE CREEK (PAPPAS RD),District 11,11,San Diego,SD,00000,00000,0.0,1977.0,49.0,1970,33.00515,-116.78903333,7.0,2.0,0.0,0.0,19: Culvert,2: Concrete Cont,PAPPAS RD,0.4 MI W/O DAVIS CUP LN,SAN VICENTE CREEK,2024/03/12 09:19:32+00,-13000897.0409,3895988.1988,38070
Local,57C0571,SWEETWATER RIVER (PLAZA BONITA),District 11,11,San Diego,SD,NATIONAL CITY,00000,0.0,1981.0,45.0,1980,32.65028333,-117.06331389,47.9,12.0,0.0,28.3,19: Culvert,2: Concrete Cont,PLAZA BONITA RD,0.42 MI N/O BONITA RD,SWEETWATER RIVER,2024/03/12 09:19:32+00,-13031429.8151,3848977.0227,38071
Local,57C0573,SAN DIEGUITO RIVER TRIB (RANCHO REAL RD),District 11,11,San Diego,SD,00000,00000,0.0,1980.0,46.0,1980,32.98735833,-117.224925,7.0,2.0,0.0,12.7,19: Culvert,1: Concrete,RANCHO REAL RD,35FT W/O EL CAMINO REAL,SAN DIEGUITO RIVER TRIB,2024/03/12 09:19:32+00,-13049420.2875,3893626.7494,38072
Local,57C0574,SAN DIEGO RIVER (RIVERFORD RD),District 11,11,San Diego,SD,00000,00000,0.0,1984.0,42.0,1980,32.85616944,-116.94729167,116.1,3.0,0.0,15.8,05: Box Beam Or Gdr - Mu,6: Prstr Conc Cont,RIVERFORD RD,300 FT N/O SR-67,SAN DIEGO RIVER,2024/03/12 09:19:32+00,-13018514.2798,3876229.0217,38073
Local,57C0576,SAN DIEGO RIVER (FASHION VALLEY RD),District 11,11,San Diego,SD,SAN DIEGO,00000,0.0,1978.0,48.0,1970,32.76426389,-117.17006111,13.1,6.0,0.0,17.4,19: Culvert,1: Concrete,FASHION VALLEY RD,0.2MI S/O FRIARS RD,SAN DIEGO RIVER,2024/03/12 09:19:32+00,-13043312.8645,3864056.2081,38074
Local,57C0577,CARROL CYN CRK (POMERADO RD),District 11,11,San Diego,SD,SAN DIEGO,00000,0.0,1984.0,42.0,1980,32.89501389,-117.10824167,16.5,4.0,0.0,21.3,19: Culvert,1: Concrete,POMERADO RD,0.4 MI E OF RTE I-15,CARROL CANYON CREEK,2024/03/12 09:19:32+00,-13036431.1553,3881377.7241,38075
Local,57C0578,BOLAS CRK (RANCHO PKWY),District 11,11,San Diego,SD,ESCONDIDO,00000,0.0,1950.0,76.0,1950,33.06812222,-117.06593611,11.9,3.0,0.0,0.0,19: Culvert,1: Concrete,RANCHO PARKWAY,0.2 MI E RTE I-15,BOLAS CREEK,2024/03/12 09:19:32+00,-13031721.723,3904350.1824,38076
